Date,Open,High,Low,Close,Adj Close,Volume
2009-02-17,248,249.899994,240,242.625,210.535614,1475194
2009-02-18,240.675003,245.449997,238.5,240.375,208.583221,1314706
2009-02-19,241,246.399994,239.5,244.75,212.379562,1738536
2009-02-20,243.25,243.75,232.149994,237.024994,205.67627,2385694
2009-02-24,238.149994,238.149994,230.25,234.449997,203.441803,2247766
2009-02-25,235,242.399994,235,240.375,208.583221,2758964
2009-02-26,240.5,245.300003,238.5,241.100006,209.212341,4404144
2009-02-27,241,244.5,227.625,241.550003,209.602798,3375074
2009-03-02,237.050003,241,227.399994,229.925003,199.515305,1994472
2009-03-03,226,233,219.675003,223.100006,193.592987,1780448
2009-03-04,224,232.225006,223.100006,230.274994,199.819061,1629150
2009-03-05,232.475006,235.449997,229,231.600006,200.96875,2142248
2009-03-06,230,242.425003,228.824997,240.850006,208.995422,2902802
2009-03-09,235.550003,240,229.5,231.5,200.88205,2267592
2009-03-12,230.550003,242.5,230.550003,238.699997,207.12973,4308728
2009-03-13,236.675003,255,236.675003,253.425003,219.907227,5099850
2009-03-16,255,261.399994,251.199997,259.899994,225.525803,2336448
2009-03-17,257.5,259,246.524994,248.774994,215.872223,3473086
2009-03-18,250,257.25,250,252.574997,219.169632,3206900
2009-03-19,252.75,259,250.800003,257.475006,223.421616,3691292
2009-03-20,264.450012,264.450012,252.75,254.899994,221.187134,2069690
2009-03-23,262.25,264.799988,255.5,259.825012,225.460709,2293656
2009-03-24,261.100006,266.25,256.100006,260.825012,226.328506,3340772
2009-03-25,251.824997,264.950012,251.824997,263,228.21582,1915808
2009-03-26,256.325012,288.975006,256.325012,279.225006,242.294952,7615164
2009-03-27,268.325012,292.5,268.325012,287.424988,249.410385,3539712
2009-03-30,266.875,285,259,261.625,227.02269,2574094
2009-03-31,262.5,271.950012,262.5,269.274994,233.660889,2388836
2009-04-01,268,276.899994,260.25,272.25,236.242447,3362284
2009-04-02,272.825012,293.5,272.825012,289.375,251.102524,4251882
2009-04-06,286.5,297,286.5,289.774994,251.449646,2707290
2009-04-08,291.5,306.850006,280.5,302.075012,262.122772,5096756
2009-04-09,306,309.950012,297.125,301.274994,261.428619,3293362
2009-04-13,303,304.5,287.600006,296.125,256.959839,2060504
2009-04-15,296,296,275.024994,288.850006,250.647003,4883618
2009-04-16,290,294.5,283.600006,286.024994,248.195572,4434482
2009-04-17,288.399994,299.75,282.549988,286.549988,248.651215,3332012
2009-04-20,276.375,290.899994,276.375,280.700012,243.574875,2665100
2009-04-21,289.799988,294.25,272.5,275.375,238.954132,5744490
2009-04-22,280,282.299988,268.575012,271.475006,235.569901,3292462
2009-04-23,274.75,286.424988,272.600006,284.049988,246.481873,3686856
2009-04-24,279.975006,293.5,279.975006,291.950012,253.336929,2688762
2009-04-27,291.924988,304.399994,286.25,300.950012,261.146637,4070562
2009-04-28,299.549988,303.924988,288.174988,299.25,259.671448,4194346
2009-04-29,301,314.5,301,311.799988,270.561523,5265646
2009-04-30,311.049988,311.049988,311.049988,311.049988,269.910767,0
2009-05-04,311.049988,349.799988,311.049988,333.200012,289.131165,5571468
2009-05-05,334.5,337.475006,318.049988,325.5,282.449585,4411158
2009-05-06,319.125,324.850006,307.5,317.674988,275.659607,26261048
2009-05-07,318,322.5,309.649994,315.850006,274.075989,3869432
2009-05-08,314,321,309.25,315.475006,273.750671,4500876
2009-05-11,319.25,319.825012,304.5,307.625,266.938782,2649306
2009-05-12,305,322.899994,305,320.549988,278.154388,4743726
2009-05-13,321,322.450012,307.5,310.850006,269.737213,3662400
2009-05-14,309,313.5,302.649994,309.899994,268.912903,4721588
2009-05-15,312,327.424988,312,322.024994,279.434204,5471236
2009-05-18,383.299988,395.799988,347.5,371.924988,322.734497,36690
2009-05-19,375,375,327.799988,334.875,290.584656,6507788
2009-05-20,335,350.975006,331.5,338.325012,293.5784,4253832
2009-05-21,335,342.5,322,323.725006,280.909393,2229662
2009-05-22,315,322.5,315,317.024994,275.09552,2930728
2009-05-25,318,322,311.325012,315.674988,273.924103,2836822
2009-05-26,317.475006,319.825012,310.25,312.225006,270.930267,3029450
2009-05-27,315.399994,326,315.399994,324.274994,281.386688,4611434
2009-05-28,311.700012,336.950012,311.700012,331.600006,287.74292,8431838
2009-05-29,334.375,355,326.325012,352.299988,305.7052,6935612
2009-06-01,336.674988,354.924988,336.674988,348.825012,302.689697,3952902
2009-06-02,350,355,345,347.375,301.431549,2059086
2009-06-03,345,352.375,341.549988,348.424988,302.342621,1957472
2009-06-04,343.5,354.5,343.174988,353.600006,306.83316,3510352
2009-06-05,354.5,364.350006,348.174988,360.674988,312.972443,6610066
2009-06-08,362.350006,374.875,360,371.049988,321.975311,4633912
2009-06-09,365.549988,397.5,365.549988,391.075012,339.351807,4845354
2009-06-10,392.5,402.5,383.625,390.899994,339.199921,4691898
2009-06-11,394,396.225006,385,387.549988,336.292908,1941600
2009-06-12,392.5,397.399994,380.600006,382.274994,331.715637,3179330
2009-06-15,382.350006,392.5,377.5,389,337.551147,3297934
2009-06-16,383.299988,393.5,371.200012,389.149994,339.865631,2172003
2009-06-17,392,395,375,378.75,330.782715,1870784
2009-06-18,378,393,372.049988,376.399994,328.730286,2376554
2009-06-19,377,392,375,379.799988,331.699677,3863866
2009-06-22,384.399994,387.799988,368,369.649994,322.835205,2053104
2009-06-23,360,377.75,358,366.649994,320.215088,2567847
2009-06-24,372.950012,388.5,360.200012,381.75,333.402802,3651977
2009-06-25,382,392,370.299988,380.5,332.311096,4847331
2009-06-26,382.5,404.399994,376.549988,397.399994,347.070801,3049850
2009-06-29,399.850006,402,383.350006,386.200012,337.289307,2372603
2009-06-30,387.5,398,383.149994,389.850006,340.476929,2961974
2009-07-01,387.100006,395,382.450012,392.950012,343.184265,1842369
2009-07-02,390,395.299988,381.200012,390,340.608032,1857714
2009-07-03,385,392.399994,385,390.950012,341.437653,1459922
2009-07-06,397,398.450012,378.350006,380.700012,332.485779,2244458
2009-07-07,384,393.25,380,389.149994,339.865631,1902284
2009-07-08,388.700012,388.899994,368.25,381.149994,332.878754,3347383
2009-07-09,382.100006,391.100006,371,388.149994,338.992218,1982404
2009-07-10,391,401.450012,390,395.149994,345.105804,3734374
2009-07-13,390,401,388.25,397.5,347.158142,2559916
2009-07-14,405,411.100006,400.399994,406.950012,355.411316,2232068
2009-07-15,410.899994,427.299988,410,423.149994,369.559662,2235047
2009-07-16,428,434.799988,413.200012,419.799988,366.633789,3798438
2009-07-17,421.399994,445.75,421,434.100006,379.122833,4547478
2009-07-20,445,514.900024,445,500.549988,437.157166,17269768
2009-07-21,503,513.150024,474.049988,477.600006,417.113739,6502910
2009-07-22,483.700012,485,452.299988,466.299988,407.244812,5337345
2009-07-23,471,482.899994,470,475.649994,415.410645,3831339
2009-07-24,490,490,476,484.549988,423.183594,3954661
2009-07-27,482,488.950012,477.100006,480.299988,421.210358,2326169
2009-07-28,484.350006,484.950012,471.299988,480.649994,421.517303,3167492
2009-07-29,480,504.700012,475,499.799988,438.31131,5536075
2009-07-30,505.25,545,490.25,533.099976,467.514435,7836241
2009-07-31,539,540,521.400024,525.950012,461.244232,2817483
2009-08-03,530,534.849976,521.099976,531.650024,466.242981,1760274
2009-08-04,520.5,541.200012,520.5,530.150024,464.92746,2740646
2009-08-05,529.5,536.950012,507.549988,529,463.918945,3212005
2009-08-06,529,534.400024,514.200012,517.400024,453.746094,2089374
2009-08-07,516.599976,521.950012,506.100006,509.100006,446.467224,2276333
2009-08-10,515.150024,551.75,514,539.049988,472.732574,5311988
2009-08-11,537.5,558,534.099976,541.900024,475.231934,4421740
2009-08-12,535,536,511,519.650024,455.719269,5663268
2009-08-13,534.400024,534.400024,519.599976,526.75,461.945679,5016964
2009-08-14,530,530,518,521.5,457.341736,2575907
2009-08-17,516.799988,517.5,505.25,510.149994,447.388031,2981410
2009-08-18,505,514.849976,499.5,508.850006,446.247955,4074922
2009-08-19,512.799988,514.700012,494,498.049988,436.776581,2801685
2009-08-20,504.899994,508.399994,498.100006,501,439.363617,1830480
2009-08-21,502,512.5,495,509.25,446.598755,3464511
2009-08-24,515.950012,525.849976,513.549988,521.549988,457.38562,2103602
2009-08-25,518,531,514.099976,528.299988,463.305145,2764649
2009-08-26,526.700012,555,526.549988,548.5,481.019928,4426312
2009-08-27,550,566,541,547.75,480.362213,5115464
2009-08-28,545.75,550,531.099976,540.799988,474.267395,2281568
2009-08-31,531,533.799988,521.299988,527.049988,462.208862,3585176
2009-09-01,535,536.349976,519.099976,526.900024,462.077271,4931097
2009-09-02,521,542.900024,521,534.599976,468.830048,4080709
2009-09-03,539.900024,544.400024,530.450012,533.650024,467.996948,3898372
2009-09-04,540,544,527.200012,531.900024,466.462097,3131723
2009-09-07,535.799988,553.549988,533.599976,550.950012,483.168518,2962860
2009-09-08,551.900024,570.5,549.650024,554.650024,486.413391,4946021
2009-09-09,556,564.799988,543.150024,560.450012,491.499756,3766093
2009-09-10,564,569,552.049988,556.549988,488.07962,2449457
2009-09-11,561,569,555.5,560.349976,491.412079,4565148
2009-09-14,533.650024,563.900024,533.650024,559.099976,490.315918,1600486
2009-09-15,564,575.700012,562,571.900024,501.541046,2154093
2009-09-16,579,579.950012,565.200012,570.5,500.313324,2908261
2009-09-17,575,588,573,582.950012,511.231659,2641610
2009-09-18,585,590,579,584,512.152405,1962674
2009-09-22,585,606,582.25,602.650024,528.508057,1881640
2009-09-23,608,611.650024,587.25,590.900024,518.203552,2261205
2009-09-24,588,609.299988,582,602.549988,528.420349,3401674
2009-09-25,555,598,555,587.400024,515.134277,1534103
2009-09-29,586.400024,614.450012,586.400024,610.400024,535.304688,3573062
2009-09-30,614.950012,622.799988,612.200012,621,544.600708,2186712
2009-10-01,618,649.900024,615.049988,629.849976,552.36145,2843472
2009-10-05,627.150024,639,611,615.299988,539.601929,3129798
2009-10-06,624.950012,628.400024,605,614.200012,538.637146,3724027
2009-10-07,618.900024,618.900024,588.650024,591.700012,518.905212,5037986
2009-10-08,595,598.75,568.5,571.400024,501.102692,5081086
2009-10-09,575.049988,590.400024,556.650024,561.75,492.639709,5016239
2009-10-12,567,584.25,563.549988,579.849976,508.513,2587110
2009-10-13,581,581,581,581,509.521484,0
2009-10-14,584.950012,598,580.700012,592.950012,520.001343,1989790
2009-10-15,594,597.900024,575,581.799988,510.223083,2116190
2009-10-16,566,604.400024,566,598.299988,524.693115,3594971
2009-10-20,601.599976,625.799988,601.599976,621.049988,544.644409,3920292
2009-10-21,620,639.400024,618,632.799988,554.94873,2865819
2009-10-22,632,643.950012,615.349976,625.849976,548.853821,2146462
2009-10-23,630.099976,645.900024,629.599976,639.799988,561.087463,3747230
2009-10-26,643,657.650024,635,644.549988,565.253296,2035873
2009-10-27,657.900024,657.900024,634.549988,642.75,563.674622,1970440
2009-10-28,642.400024,648.900024,635,642.849976,565.522034,1791157
2009-10-29,636,645.5,631.200012,634.049988,557.780579,2441356
2009-10-30,642,648.75,620,628.299988,552.722351,1438062
2009-11-03,631.200012,636,601,606.049988,533.148682,1384144
2009-11-04,611.099976,628,610,625.700012,550.434998,2277899
2009-11-05,630,630,605.599976,624.5,549.379456,1365651
2009-11-06,620,634.950012,613.650024,622.150024,547.312256,2089742
2009-11-09,625,628,615,622.75,547.839966,1716043
2009-11-10,626,629,620,626.650024,551.270691,2305203
2009-11-11,627.049988,647,618.5,645.25,567.633484,2024706
2009-11-12,645,661.5,643.549988,655.349976,576.518494,2363883
2009-11-13,654.950012,674.900024,647.549988,670.150024,589.538208,2298948
2009-11-16,670,677,660,665.75,585.66748,1761904
2009-11-17,668,692.900024,659.299988,690.450012,607.396362,2672165
2009-11-18,691,705.700012,683.5,686.900024,604.273315,2791457
2009-11-19,689.900024,692.400024,669.5,679.900024,598.115417,1732332
2009-11-20,678,696,670.099976,693.150024,609.771423,1400387
2009-11-23,695,700,686,694.099976,610.607178,1271737
2009-11-24,704,704,682,699.049988,614.961792,1360936
2009-11-25,699.049988,711.650024,692,702.799988,618.260742,1946627
2009-11-26,704.950012,707.349976,685,687.900024,605.153137,2204559
2009-11-27,676.549988,686.400024,655,670.450012,589.802185,1884529
2009-11-30,674,692.950012,674,688.400024,605.593018,1941444
2009-12-01,703.400024,703.400024,680.25,685.75,603.261536,1614982
2009-12-02,694.950012,694.950012,677.049988,684.299988,601.986023,1080977
2009-12-03,687.75,695.900024,679.25,690.049988,607.044556,1489353
2009-12-04,681,701,681,695.200012,611.574829,1966704
2009-12-07,698,705.900024,695,699.400024,615.269836,1103826
2009-12-08,699.849976,700.849976,690.25,698.299988,614.301758,2113086
2009-12-09,698,710.900024,693.200012,706.700012,621.691589,2354424
2009-12-10,705,710,701.950012,705.650024,620.767944,829742
2009-12-11,707.150024,714.400024,700,706.099976,621.163696,1344156
2009-12-14,701,711.950012,700.849976,705.099976,620.283875,1504421
2009-12-15,708,712,697.200012,700.950012,616.63324,1043576
2009-12-16,701.700012,717.75,695,713.150024,627.365723,1782689
2009-12-17,718,728,715,722.75,635.811035,1891151
2009-12-18,722.75,731.5,719.549988,727.5,639.989624,1397645
2009-12-21,730.099976,749,726.5,734.049988,645.751587,4663497
2009-12-22,740,742.5,719.200012,724.049988,636.954407,1594571
2009-12-23,728.450012,749.5,725.549988,746.549988,656.748108,2235343
2009-12-24,750,757,741.049988,749.299988,659.166992,1528843
2009-12-29,746.799988,751.799988,736.650024,741.400024,652.217529,1128139
2009-12-30,742,748.75,715.25,742.75,653.40509,736055
2009-12-31,746.25,755,743.799988,750.25,660.002991,1426731
2010-01-04,748.799988,758.900024,748.799988,751.650024,661.23468,981841
2010-01-05,755,759.549988,746.549988,751.849976,661.410461,1007244
2010-01-06,751.849976,752.200012,733,734.849976,646.455383,1674588
2010-01-07,735.5,739.400024,711,714.400024,628.465271,3237446
2010-01-08,716,718.5,696.5,699.799988,615.621704,3024089
2010-01-11,704,720.099976,700.400024,714.200012,628.289307,2159204
2010-01-12,732,754,727,750.049988,659.827148,4513845
2010-01-13,745,796.400024,744.650024,788.549988,693.69574,5455136
2010-01-14,798.450012,798.450012,769.349976,779.849976,686.04248,5163807
2010-01-15,796,799.599976,772.25,791.400024,696.203186,3972504
2010-01-18,800,829,793,802.200012,705.703796,3630542
2010-01-19,802.200012,802.200012,778.650024,780.700012,686.7901,2577425
2010-01-20,792.200012,792.200012,770.900024,779.400024,685.646545,2173527
2010-01-21,772.25,791.950012,767.900024,770.650024,677.949097,2544752
2010-01-22,761,765,744.700012,757.849976,666.688721,3787495
2010-01-25,757.5,765.5,741.150024,756.200012,665.237244,1504143
2010-01-27,781.299988,781.299988,740.150024,743.299988,655.622986,2422199
2010-01-28,749.5,757.950012,727.700012,741.75,654.255615,3268598
2010-01-29,734,739.799988,712.150024,736.200012,649.360474,2736663
2010-02-01,734.349976,762.799988,720,746.150024,658.136719,1689006
2010-02-02,755,762.650024,735,738.400024,651.301025,2369594
2010-02-03,744,756.900024,735.5,752.950012,664.134705,1488838
2010-02-04,752.950012,753.900024,732.5,738.700012,651.565674,1358306
2010-02-05,735,735,716.599976,723.5,638.158508,2303559
2010-02-08,729,734.75,708.150024,724.150024,638.731812,2085172
2010-02-09,725,741.950012,721.049988,735.150024,648.434326,1502947
2010-02-10,739.900024,743.700012,728.099976,732.299988,645.920532,1168687
2010-02-11,737.950012,747.950012,735,742.700012,655.093872,1206578
2010-02-15,742.5,750,738.549988,746.150024,658.136719,978241
2010-02-16,747.25,764.950012,742.200012,758.150024,668.721313,830245
2010-02-17,764.900024,767.950012,752.549988,758.650024,669.162415,1264145
2010-02-18,760,766.950012,755.5,758.799988,669.294678,907403
2010-02-19,754.900024,759.5,745.799988,750.549988,662.017761,1107940
2010-02-22,757,763.700012,753.799988,757.25,667.927673,1071730
2010-02-23,759,765,751.25,762.099976,672.205444,926526
2010-02-24,756,770.700012,752.099976,765.349976,675.07196,2038029
2010-02-25,769.799988,769.799988,761.25,766.25,675.865845,1336492
2010-02-26,767.099976,778.549988,746.150024,761.799988,671.940735,1507967
2010-03-02,760.200012,769,755,763.200012,673.175842,2026676
2010-03-03,769,774,764.150024,768.75,678.070984,1377371
2010-03-04,768,770,757,763.900024,673.793091,1026803
2010-03-05,765,766.950012,760.150024,762.599976,672.646545,643656
2010-03-08,767.599976,770,760.299988,762.700012,672.73468,1507870
2010-03-09,763,778.5,763,768.700012,678.026794,1728866
2010-03-10,763.700012,784.450012,760,780.049988,688.038025,2293937
2010-03-11,780.049988,794.900024,771.950012,791.599976,698.225525,1607015
2010-03-12,800,800,792,796.950012,702.944702,1255488
2010-03-15,796.950012,820,791.150024,818,721.511719,3027217
2010-03-16,821.5,831.950012,815.799988,829,731.21405,1544428
2010-03-17,834,845.900024,830,840.700012,741.534058,2087397
2010-03-18,845,845,820.5,825.849976,728.435669,1862277
2010-03-19,805.25,834.450012,805.25,820.900024,724.069641,2358312
2010-03-22,814.900024,833.799988,806.150024,827.599976,729.979187,1655055
2010-03-23,830,833,822.099976,828.650024,730.905334,847482
2010-03-25,828.299988,836.799988,818,829.799988,731.919617,2758791
2010-03-26,830,836,822.299988,825.049988,727.72998,998903
2010-03-29,824,829.299988,808.549988,811.950012,716.175354,1721633
2010-03-30,808.599976,816.099976,797.150024,800,705.634888,1548580
2010-03-31,800,807.25,777.299988,780.650024,688.567444,3541523
2010-04-01,786.349976,809.799988,782.099976,807.799988,712.514709,2890716
2010-04-05,808,817,799.25,803.349976,708.589661,1500918
2010-04-06,808.900024,808.900024,792.150024,796.049988,702.150757,1851183
2010-04-07,790,809,781.150024,798.049988,703.914795,1512279
2010-04-08,796,807.5,790,799.450012,705.149658,2247219
2010-04-09,802,807.900024,788.25,791.599976,698.225525,1509006
2010-04-12,791,800,790.099976,798.099976,703.959106,1434941
2010-04-13,800,823.799988,787.25,820.849976,724.025513,4202458
2010-04-15,820.700012,834.900024,819.049988,821.700012,724.775208,2145476
2010-04-16,819,828,811.849976,815.099976,718.953735,1905479
2010-04-19,810,825,800.75,811.950012,716.175354,3473852
2010-04-20,825,832.650024,787,789.5,696.373474,6008493
2010-04-21,795,799,780.25,785,692.404114,3553745
2010-04-22,789.099976,793.650024,781,785.950012,693.242188,2375558
2010-04-23,788.049988,792,777.5,780.200012,688.170349,2153034
2010-04-26,786,791,780.200012,785.099976,692.492432,1256274
2010-04-27,785.950012,789.900024,781.049988,787.299988,694.433044,1310617
2010-04-28,780,783.950012,765,770.299988,679.438171,1200191
2010-04-29,775.099976,775.25,755.599976,759.75,670.132568,2311482
2010-04-30,765,772.799988,762.549988,765.400024,675.116333,1845112
2010-05-03,761.25,771.400024,754.099976,766.799988,676.351013,1208280
2010-05-04,774.849976,774.849976,756.799988,761,671.235229,1448014
2010-05-05,750,768,740.150024,765.75,675.424988,2185615
2010-05-06,767.950012,770.900024,759.200012,767.099976,676.615601,1290436
2010-05-07,757,762.599976,735,741.400024,653.947083,2133576
2010-05-10,760,843,745,770.25,679.394165,1163907
2010-05-11,775,779,753.900024,756.299988,667.0896,675644
2010-05-12,757,767.950012,751.099976,759.450012,669.868042,1370038
2010-05-13,765.099976,773.200012,761.450012,765.599976,675.292542,660726
2010-05-14,766,777,755,763.849976,673.749023,1013498
2010-05-17,774.950012,774.950012,734.099976,745.75,657.784058,1861025
2010-05-18,746,746,726.299988,735.099976,648.390137,1599590
2010-05-19,730,733,716.299988,721.5,636.394531,1964633
2010-05-20,729,732.299988,716.150024,730,643.891785,1199046
2010-05-21,710,725.900024,685.25,718.700012,633.924805,1337546
2010-05-24,725,730,712.700012,717.599976,632.954224,1442714
2010-05-25,708,714,691.549988,699.549988,617.033569,1148683
2010-05-26,708,744.799988,704.099976,738,650.948181,1844732
2010-05-27,735,749.950012,727.200012,741.849976,654.343933,3441936
2010-05-28,749.799988,753.5,735.5,750.799988,662.238464,1239687
2010-05-31,748.5,752.900024,738,743.049988,655.402405,1663830
2010-06-01,743.049988,751.950012,734.700012,739.200012,652.006653,1568456
2010-06-02,737.799988,759.5,736.299988,754.25,665.281433,1384665
2010-06-03,760,769,745.099976,765.450012,675.160156,842217
2010-06-04,765.450012,769.700012,755.200012,765.349976,675.07196,684105
2010-06-07,749.900024,757.799988,736,753.25,664.399292,867461
2010-06-08,754,762,747,750.200012,661.709045,1121111
2010-06-09,752,758.549988,731,733.049988,646.582031,2433700
2010-06-10,730,753,730,750.5,661.973633,898018
2010-06-11,761.799988,763.299988,751,759.099976,669.559143,1618512
2010-06-14,763.349976,787.099976,758,781,688.876099,1775246
2010-06-15,756.650024,777.700012,756.650024,766.099976,679.212158,1321488
2010-06-16,777.099976,779.950012,767.299988,774.799988,686.925537,1164408
2010-06-17,777,784.799988,763.700012,775.299988,687.368958,764460
2010-06-18,775.299988,788.900024,772.25,783.200012,694.372864,1112836
2010-06-21,792.900024,794,784.599976,787.700012,698.362549,953714
2010-06-22,785,786.5,773.299988,778.650024,690.33905,734162
2010-06-23,770,788.950012,769.849976,786.299988,697.121338,1479762
2010-06-24,786.299988,788.5,767.700012,773.450012,685.728699,1888755
2010-06-25,775.799988,775.799988,756.099976,758.5,672.474182,1018661
2010-06-28,758.450012,767.150024,757.599976,764.75,678.015381,576562
2010-06-29,765,765,749,753.799988,668.30719,1307331
2010-06-30,755,759.900024,741.25,751,665.824829,1658258
2010-07-01,750,750,725.75,732,648.979797,1703872
2010-07-02,734.799988,746,730.849976,743.799988,659.441589,1471775
2010-07-05,748.799988,748.900024,737.099976,739,655.185913,1082798
2010-07-06,736.5,761.900024,735.849976,759.150024,673.050537,1380452
2010-07-07,761.400024,767.400024,748.950012,764.599976,677.882385,1076467
2010-07-08,772,779,769.650024,776.799988,688.698669,1093782
2010-07-09,780,784,770.75,774.450012,686.615112,918333
2010-07-12,779.799988,794,779.799988,791.700012,701.908997,1362888
2010-07-13,792,792,769.549988,774.650024,686.79248,2772943
2010-07-14,778,784.700012,770.25,774.650024,686.79248,1416921
2010-07-15,771,784.900024,765.25,782.099976,693.397583,1897768
2010-07-16,795,838.5,795,833.650024,739.101013,9567726
2010-07-19,831.450012,834.700012,823.25,826.700012,732.93927,1513962
2010-07-20,826.700012,834.549988,825,827.25,733.426941,1171031
2010-07-21,832,844.799988,829.599976,843,747.390564,1471860
2010-07-22,843,846,832.5,843.700012,748.011292,681441
2010-07-23,850,850,835.099976,839.299988,744.110352,947236
2010-07-26,842.400024,851.599976,840.400024,849.25,752.931763,1383245
2010-07-27,855,859.799988,846.200012,849.150024,752.842896,1053301
2010-07-28,851,857.950012,847,854.450012,757.54187,2179614
2010-07-29,855,855,849,850,755.364807,2665952
2010-07-30,849,850,835,839.799988,746.300354,641713
2010-08-02,843,848.450012,837,838.299988,744.967407,1413881
2010-08-03,841,844.5,828.549988,832.049988,739.413269,640776
2010-08-04,836,872,835.849976,868.799988,772.071655,2791967
2010-08-05,872,882.400024,865.650024,877.849976,780.113892,1456475
2010-08-06,880,883.5,860.650024,864.700012,768.428162,1218867
2010-08-09,861.150024,883.700012,846.099976,879.849976,781.891418,2129993
2010-08-10,885,885,861.400024,864.5,768.250427,772597
2010-08-11,862,873,854.799988,858.150024,762.607422,2010124
2010-08-12,856.900024,856.900024,846.200012,853.450012,758.430786,1139046
2010-08-13,857,862.900024,838,854.400024,759.274963,1294953
2010-08-16,857,862.549988,848.799988,854.099976,759.008301,659549
2010-08-17,850.099976,861,844,850.200012,755.542542,866598
2010-08-18,853,875.799988,850,871.099976,774.115479,1444458
2010-08-19,874,880.900024,867.299988,872.049988,774.9599,1074267
2010-08-20,869,879.900024,863,868.950012,772.204712,873198
2010-08-23,860,875.450012,857.049988,870.400024,773.493408,524915
2010-08-24,870,881.900024,865,870.700012,773.760193,1325237
2010-08-25,872,881.5,866.299988,871.200012,774.204407,1189984
2010-08-26,874,879,860.25,876.5,778.914307,2102214
2010-08-27,872.099976,873,851,856.049988,760.741089,638257
2010-08-30,862.799988,862.799988,840.099976,845.650024,751.499084,779285
2010-08-31,840,847.700012,830.200012,843.75,749.810547,1223937
2010-09-01,842,861,840,858.400024,762.829651,1372742
2010-09-02,867.5,867.5,841.5,844.099976,750.121521,1379400
2010-09-03,850,851.5,835.099976,837.299988,744.078796,1388985
2010-09-06,838,857.5,838,855.349976,760.119141,1143989
2010-09-07,858,874.900024,856,871.349976,774.33783,1242118
2010-09-08,864,882.900024,858.900024,879.049988,781.180603,2094739
2010-09-09,882,882.5,871.349976,874.700012,777.314758,1469079
2010-09-13,876,889,870.700012,879.75,781.802551,1174705
2010-09-14,883,899,880.299988,895.349976,795.665771,1535519
2010-09-15,900,919.400024,899,914.799988,812.950256,2780197
2010-09-16,908,913.450012,864.5,895.400024,795.709961,1167132
2010-09-17,900.099976,918.75,900.099976,913.799988,812.061523,1503989
2010-09-20,917,921.900024,906.700012,912.25,810.684143,1209554
2010-09-21,912,958,910.299988,953.950012,847.741394,2498592
2010-09-22,956,960,930,935.25,831.123352,2015533
2010-09-23,940,945.299988,927.799988,931.349976,827.657532,1663618
2010-09-24,933.099976,937.900024,925,931.950012,828.190796,1369392
2010-09-27,935,941.450012,922,927.599976,824.325134,1711645
2010-09-28,925.25,930.299988,914.099976,919.650024,817.260254,1260857
2010-09-29,925,937.25,914.900024,920.349976,817.882507,1685097
2010-09-30,925,930,915.150024,926.950012,823.747314,3780462
2010-10-01,927,966,922,961.599976,854.539612,1663078
2010-10-04,966.75,975,953,955.799988,849.385437,1070478
2010-10-05,950,965.950012,946.150024,950.25,844.453369,1105832
2010-10-06,950,967.900024,950,959.650024,852.806824,919480
2010-10-07,960,966,938.400024,948.799988,843.164612,986470
2010-10-08,944.049988,954.700012,869,942.599976,837.655029,1347998
2010-10-11,942.599976,953.950012,929.049988,940.900024,836.144165,1532685
2010-10-12,942.650024,955.799988,939.099976,950.700012,844.853271,1304451
