0,2018-06-09 12:45:21,0.015678645607499018
0,2018-06-09 12:45:21,0.0
0,2018-06-09 12:45:20,0.0
0,2018-06-09 12:45:20,-0.01741768602016372
0,2018-06-09 12:45:19,0.008361944323999476
0,2018-06-09 12:45:17,0.052818627500891044
0,2018-06-09 12:45:17,0.0
0,2018-06-09 12:45:17,0.02090486080999869
0,2018-06-09 12:45:17,0.05358735628473908
0,2018-06-09 12:45:17,0.0
0,2018-06-09 12:45:16,-0.04104954486327015
0,2018-06-09 12:45:16,-0.03762874945799764
0,2018-06-09 12:45:12,0.003420795405272513
0,2018-06-09 12:45:09,0.03762874945799764
0,2018-06-09 12:45:06,0.021502142547427223
0,2018-06-09 12:45:04,0.0
0,2018-06-09 12:45:03,0.10776680187325308
0,2018-06-09 12:45:03,-0.005375535636856806
0,2018-06-09 12:45:02,0.06361874414664136
0,2018-06-09 12:45:01,0.004703593682249705
0,2018-06-09 12:44:56,0.0
0,2018-06-09 12:44:56,0.012542916485999214
0,2018-06-09 12:44:55,0.0
0,2018-06-09 12:44:55,0.028927574587728468
0,2018-06-09 12:44:54,0.016126606910570416
0,2018-06-09 12:44:51,-0.034284064141308725
0,2018-06-09 12:44:48,-0.019206773636687654
0,2018-06-09 12:44:46,0.06151509214231047
0,2018-06-09 12:44:46,0.0
0,2018-06-09 12:44:45,0.028810160455031476
0,2018-06-09 12:44:45,0.02895334000745959
0,2018-06-09 12:44:44,0.0
0,2018-06-09 12:44:44,0.0
0,2018-06-09 12:44:42,0.18187179224249683
0,2018-06-09 12:44:41,0.0
0,2018-06-09 12:44:39,0.0
0,2018-06-09 12:44:38,0.0
0,2018-06-09 12:44:37,-0.00940718736449941
0,2018-06-09 12:44:36,0.0
0,2018-06-09 12:44:35,-0.028221562093498232
0,2018-06-09 12:44:35,0.10611153414322412
0,2018-06-09 12:44:34,0.0
0,2018-06-09 12:44:34,0.06338235300106924
0,2018-06-09 12:44:34,0.019880052279985932
0,2018-06-09 12:44:29,0.0
0,2018-06-09 12:44:27,-0.027366363242180104
0,2018-06-09 12:44:26,-0.0075257498915995286
0,2018-06-09 12:44:21,0.0
0,2018-06-09 12:44:19,0.06151509214231047
0,2018-06-09 12:44:18,0.0
0,2018-06-09 12:44:18,-0.00940718736449941
0,2018-06-09 12:44:18,0.06361874414664136
0,2018-06-09 12:44:15,-0.006271458242999607
0,2018-06-09 12:44:15,0.02894519189076742
0,2018-06-09 12:44:13,0.015380611517228424
0,2018-06-09 12:44:13,-0.029123750180667447
0,2018-06-09 12:44:11,0.0
0,2018-06-09 12:44:11,0.02895334000745959
0,2018-06-09 12:44:10,0.042254902000712836
0,2018-06-09 12:44:09,0.0
0,2018-06-09 12:44:08,0.0
0,2018-06-09 12:44:07,0.05106479385065973
0,2018-06-09 12:44:03,0.0
0,2018-06-09 12:44:03,0.0
0,2018-06-09 12:44:03,-0.22216438858218834
0,2018-06-09 12:44:02,0.0
0,2018-06-09 12:44:01,0.0
0,2018-06-09 12:44:01,-0.2525679384525921
0,2018-06-09 12:44:00,-0.021615312510656765
0,2018-06-09 12:43:59,0.0
0,2018-06-09 12:43:59,0.0
0,2018-06-09 12:43:58,0.0
0,2018-06-09 12:43:57,0.0
0,2018-06-09 12:43:57,0.06361874414664136
0,2018-06-09 12:43:53,0.04174810978797046
0,2018-06-09 12:43:52,0.0
0,2018-06-09 12:43:52,0.019992127365842546
0,2018-06-09 12:43:50,0.0
0,2018-06-09 12:43:46,0.023474945555951574
0,2018-06-09 12:45:01,0.004703593682249705
0,2018-06-09 12:44:59,-0.0932337155086202
0,2018-06-09 12:44:54,0.13419035288990505
0,2018-06-09 12:44:48,-0.019206773636687654
0,2018-06-09 12:44:46,-0.0932337155086202
0,2018-06-09 12:44:39,0.0
0,2018-06-09 12:44:33,-0.020524772431635075
0,2018-06-09 12:44:31,-0.059640156839957804
0,2018-06-09 12:44:25,-0.07005171822398279
0,2018-06-09 12:44:23,-0.012542916485999214
0,2018-06-09 12:44:11,-0.020524772431635075
0,2018-06-09 12:44:06,-0.0932337155086202
0,2018-06-09 12:44:02,0.0
0,2018-06-09 12:44:00,-0.021615312510656765
0,2018-06-09 12:43:53,0.04174810978797046
0,2018-06-09 12:43:31,0.04180972161999738
0,2018-06-09 12:43:28,0.03479009148997539
0,2018-06-09 12:43:28,-0.021615312510656765
0,2018-06-09 12:43:25,0.046875
0,2018-06-09 12:43:21,-0.02687767818428403
0,2018-06-09 12:43:09,-0.021615312510656765
0,2018-06-09 12:43:08,-0.07005171822398279
0,2018-06-09 12:43:03,0.036865321236194966
0,2018-06-09 12:42:59,0.09079070613721538
0,2018-06-09 12:42:51,0.031357291214998036
0,2018-06-09 12:42:45,-0.021615312510656765
0,2018-06-09 12:42:35,0.0
0,2018-06-09 12:42:26,-0.09940026139992968
0,2018-06-09 12:42:22,0.0
0,2018-06-09 12:42:04,0.0
0,2018-06-09 12:41:46,-0.017367115134460452
0,2018-06-09 12:41:35,-0.021615312510656765
0,2018-06-09 12:41:26,0.05473272648436021
0,2018-06-09 12:41:26,-0.009175408744608893
0,2018-06-09 12:41:19,0.1124147131299609
